index,tx_timestamp_ms,rx_timestamp_ms,delay_ms,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z
116,21687.9,22250.2,562.324,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
117,21688.9,22251.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
118,21689.9,22252.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
119,21690.9,22253.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
120,21691.9,22254.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
121,21692.9,22255.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
122,21693.9,22256.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
123,21694.9,22257.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
124,21695.9,22258.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
125,21696.9,22259.2,562.323,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
126,21697.9,22260.2,562.322,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
127,21698.9,22261.2,562.322,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
128,21699.9,22262.2,562.29,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
129,21700.9,22263.2,562.293,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
130,21701.9,22264.2,562.293,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
131,21702.9,22265.2,562.293,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
132,21703.9,22266.6,562.684,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
133,21704.9,22267.6,562.686,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
134,21705.9,22268.8,562.856,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
135,21706.9,22269.8,562.856,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
136,21707.9,22270.8,562.856,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
137,21708.9,22271.8,562.857,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
138,21709.9,22272.8,562.857,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
139,21710.9,22273.8,562.857,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
140,21711.9,22274.8,562.857,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
141,21712.9,22275.8,562.858,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
142,21713.9,22276.8,562.856,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
143,21714.9,22277.8,562.855,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
144,21715.9,22278.8,562.851,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
145,21716.9,22279.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
146,21717.9,22280.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
147,21718.9,22281.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
148,21719.9,22282.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
149,21720.9,22283.8,562.854,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
150,21721.9,22284.8,562.854,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
151,21722.9,22285.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
152,21723.9,22286.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
153,21724.9,22287.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
154,21725.9,22288.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
155,21726.9,22289.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
156,21727.9,22290.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
157,21728.9,22291.8,562.853,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
158,21729.9,22292.8,562.852,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
159,21730.9,22293.8,562.852,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
160,21731.9,22294.8,562.852,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
161,21732.9,22295.8,562.851,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
162,21733.9,22296.8,562.852,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
163,21734.9,22297.8,562.852,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
164,21735.9,22298.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
